,membri_familiari,lavatrice,lavastoviglie,ascugatrice,televisioni,computer,piscina,condizionatore,1F1,1F2,1F3,2F1,2F2,2F3,3F1,3F2,3F3,4F1,4F2,4F3,5F1,5F2,5F3,6F1,6F2,6F3,7F1,7F2,7F3,8F1,8F2,8F3,9F1,9F2,9F3,10F1,10F2,10F3,11F1,11F2,11F3
48,5,1,2,1,4,3,0,1,51.04173850946022,46.73529729020357,49.54901331412076,47.64150432594175,42.35795511717143,55.75101920433469,47.83961892954672,44.11771338232567,47.438472732896265,44.63687536292129,47.086964602681725,43.87280283824899,41.06879004544655,45.19644634156529,46.88176394812859,49.561381714003005,44.616589330343366,35.19482086915027,42.00585075420628,33.840948586219376,36.833732931485834,43.46487828997751,39.273270535178845,31.843026239900173,48.10535845224388,51.42135185524506,51.99230861343603,48.172221507115026,43.95344010359715,50.52956063899768,51.565834665038594,49.75932201305269,46.816770692917
49,3,2,1,1,4,0,0,1,49.85663685885999,44.68586547242951,51.32212418012995,42.09016312019762,40.88836085304953,45.582697125196056,48.33861857824685,47.433636084041574,48.79721788192508,36.94440811180313,38.56789382081426,39.52626928709691,41.48359124891325,40.54010775417225,39.83977913766727,41.93401431726942,30.94642068673679,31.462524126847125,36.23913543483635,35.96950782261577,36.73753238197425,43.373440813555895,33.34162972210959,34.418565809273026,49.99783782063249,36.40133157030473,37.28000038573358,52.10444699478071,40.343776086947635,42.79195543321998,45.372553844396435,40.11155467009623,38.03210133639295
50,3,2,2,2,0,0,0,0,50.54086937852722,43.83971824413586,44.67811709922475,45.704502939515855,46.123191260789525,40.68047443061359,44.98107767848481,43.929833811409246,46.22937478692898,38.534025450701954,35.83488325524302,40.97899996448963,35.74811055121717,34.46342066816322,34.6383960612503,37.80700630984815,30.81792005560329,39.91997931355304,38.326715250416,31.912086365102102,32.050614147955145,41.69907109246998,34.957025786847844,27.16520273598488,39.46992548251469,33.79566479629357,45.001887936715754,42.29865968643342,36.10293556811538,33.20003527806081,39.59870764185063,44.3889991299243,35.548082021611016
51,3,0,2,0,2,1,1,0,47.595521791388286,48.562389117914876,52.47379972578705,42.972190110639005,43.6654277942391,38.5085411968999,46.30663956718463,43.31650826973728,48.00726532456116,40.01604847801003,37.94227789526989,44.50840046574403,40.60321449835705,32.90186008216469,42.42829712124107,40.33221604433033,26.864398290028703,32.945079121844216,38.425365803731296,33.11924858466294,30.202534440702717,37.69850008207488,36.95806747643005,28.83262066731468,47.334213806933455,33.17660993757436,39.64698825971752,45.23786513811909,37.0717844775742,40.65983961399468,37.76210242540908,40.434312957865906,46.191421123716665
52,5,0,0,2,2,2,0,0,56.549009276548475,41.88642584707244,45.42779293414273,54.877061555641795,50.03479653543938,48.88854831186163,49.03815212048528,42.27371685969937,40.68934702705403,47.35352880142229,48.91138750133002,48.18896361913706,43.66100864735394,36.49316024061954,44.6015850881818,33.759873355260204,33.03363870391146,37.57739946165366,43.97184218664688,32.85204596656088,39.287339069099914,37.12986268987429,40.74773235581806,39.26049621291837,40.42712322194666,48.41162222177947,41.9070152358756,45.365362573705376,46.20414864401316,47.72601790708243,44.94907885202682,46.22144835393245,43.20528535370639
53,6,0,1,1,4,0,0,1,46.936490761977254,45.861362093119396,48.96549211419604,45.677538957484465,43.634979233936406,53.049585987857974,49.05431833823358,44.09521548866729,41.99330075936478,39.659456576872095,48.052302779110796,47.73948151414523,45.47088656430037,45.68937503856049,40.696906765042094,37.285706189824765,35.074323070887786,40.77352211022054,46.41690554329612,32.68932620868415,34.024998828460326,45.35853787889783,39.14896234938934,32.7702366375589,46.75630583705516,44.51232931737839,50.86128045807267,54.05593224069117,49.55053591302969,45.505230046458436,54.261415809579425,48.755181431139896,46.41955611823259
54,2,0,2,0,2,3,0,0,48.007816976767266,41.31585845038582,42.088972748567464,45.90340118541363,45.83608659022911,40.83599421739392,40.63784245450477,39.54331993578044,42.6536887365791,44.48749910328122,43.148488151310644,39.458886950802196,44.684547963626876,34.053611284709845,35.24771737220296,35.20045110461247,24.633372637734933,31.24448931617085,38.84138370432796,28.41786336004645,34.646153554172706,33.34807321759508,35.45273541999615,25.336798426059328,47.007622676278864,39.79129429467014,44.64798608966707,47.33724409240693,42.408937336042236,43.63750564551991,40.96218739296092,43.91611375095987,45.49663053108625
55,4,1,2,0,1,1,1,1,56.1784086737145,47.333083458333284,47.085662402610296,52.34802193171808,46.02236559051121,51.39158116131989,51.179108648954,41.043476586459484,43.30171374174925,43.62127627710024,37.65238776009818,39.93734973910428,44.9060524057584,44.32951029116415,42.002722464154616,44.226242626826846,28.765693110659253,42.717360609849884,37.8828829327596,26.154587609193385,32.13221912677709,42.40908756896301,31.3736641406271,27.13517257433067,52.04189297650892,38.67062470304098,45.321487165014474,50.276619065296025,41.44538555413304,40.834216609831515,47.1380523415197,43.1996656551536,44.90824564999884
56,3,1,2,0,2,0,1,0,49.59907302942535,38.95913422031834,48.53866599473917,48.22102122796004,40.280074143026056,45.13071665507638,39.85553183565451,38.55391613586342,46.413301606506195,40.43035690007264,41.86580941000509,35.95397794431561,42.15065042848,31.13163246017407,32.267097578833244,37.151997198284114,33.59475938741514,38.46298782499001,39.04369742687798,35.56483016362756,25.49667184710415,42.6651332145169,32.35261872422336,31.718242785741825,44.43028631477436,34.15051568676841,40.68378400641959,44.798707749428914,39.04149315274139,44.460855877055295,42.50568301555584,38.352809266602506,44.87616955843419
57,6,2,1,0,0,1,1,0,55.005004764682646,48.05214292379421,48.01095140563409,54.617700524096975,45.02546973531295,49.545018489326225,46.965062833508696,46.73985093893954,51.81353295110841,50.60182565287115,44.04616871009674,48.469669142600566,42.243849926509796,32.687835843200695,40.827444858360394,44.72455025881676,29.48173573565199,37.88696997616665,39.890243341772404,32.51759212764495,29.780751966363518,39.37015409335238,42.470749608590914,39.435750332231386,52.458031889947016,42.58219289667152,46.078079759747425,46.77023560952575,45.410783445922824,46.03583228041293,53.21675755613843,37.14321927021756,47.71451123355132
58,1,1,2,2,3,2,1,1,54.76060047092653,49.28673671824133,46.33140413496206,45.97166098212817,41.14324416494603,43.28738983147459,48.881421087175504,39.94896600895053,44.872263670795924,36.752418689517874,37.574854541437006,35.803120176217405,39.93017847285398,38.42458579423441,41.34705908042029,37.265953035257006,31.913088469706427,28.058768916370664,34.98799118498819,32.16401190226514,29.349857883220494,35.906137298309325,34.14261088023001,27.89021732906946,40.79162774074503,33.83614691584426,39.43077750200815,42.432191132559055,47.0295560110386,42.83433147834926,48.03865637731551,32.387568343276165,45.31912128750908
59,2,1,2,1,3,4,1,0,47.729486555008734,46.370422007083484,42.3483772623138,43.355662458248126,48.72518000396098,51.80037989947059,46.55105272036293,46.18244606128172,38.132764898902,38.73285248493625,41.48582027171958,39.95428744822043,43.12059633623892,34.683086976689445,36.41975055236409,39.67075165840513,27.871917837248336,41.11929998927461,39.90213989491932,37.4239643363919,40.340006404812,38.785125901799226,31.85375796374148,33.1298902848966,42.92329913597427,40.60246002574733,42.99845576879141,46.32811497950434,38.273921622919694,40.81938227023227,41.973838232623294,38.50414067214767,45.42994676533745
60,5,1,1,2,0,2,1,1,50.2622424463497,50.743647559543994,47.318992185359704,48.852415347418734,42.853570823110154,46.420289010657335,51.324178691545804,46.18448398082153,46.465303372360864,47.86747294544754,40.72343237579948,38.6357299450034,47.22232536028545,49.06339517577899,35.70216794329527,41.446846657397266,38.987950685980344,38.08513944297415,44.10319956629196,37.82850011483134,35.01548918785072,44.28755483708839,36.15632717274215,32.413479855121174,46.29844094122863,44.66089879918213,50.27445323947684,53.90837475800363,45.05000934302083,41.382826004820565,49.585702736548605,42.74474119282995,42.738631052795306
61,4,0,0,0,1,1,0,1,50.30487371952168,47.71791211525172,44.38616274185196,42.52454512720652,35.85081601471014,48.341972913146456,45.1002689513364,45.46273177333789,36.81508081542246,39.4235020482669,38.857846576201894,40.11117645925341,39.13462951878134,37.32693355309197,33.780516051428094,36.28867345263654,29.75080314164414,34.26719976075281,41.20813089365908,27.782912396277798,34.43507703641799,45.29187317682864,32.675974255117836,33.279646086116436,44.27091784755205,40.89441402438701,36.2775429758215,47.37607692145417,47.325654290644906,38.82270458825932,42.46446237453699,36.31137295822291,46.14144849236623
62,4,0,0,0,2,3,0,0,50.714208511023415,47.458598805271066,51.15218678002295,45.6858356326394,43.96035281754753,49.705272114320614,43.215694559822666,36.6257035388543,45.54598698588071,40.631188513358886,42.60102351464581,36.61440808460112,34.49687671136371,42.65802401190203,35.75064066229767,38.00952277395721,33.699928309828806,35.44464017938224,37.24254767510907,27.799832295777293,39.41579981318636,47.94810003780797,35.975186038830515,23.963395598986754,46.505562206927344,41.39944572430355,36.18552993966327,47.35166679999502,44.627557197765455,42.22231053792816,41.87187714256734,42.01776864219383,47.97003022075336
63,1,0,0,2,1,2,1,1,48.56706159660151,38.202766606728666,46.008127204787876,41.397676355905034,36.24701446513608,44.522533023218855,43.86626907614797,40.530055079716256,36.98533704911997,37.09605507403193,32.28078568509405,33.41884405510601,42.41812997987181,34.29260784051407,37.67718393604443,37.62785116220373,32.93799445455883,33.90522490521279,36.685983311634764,33.203349385355665,32.96965423179019,32.21892461702977,32.183392285474746,26.74186215523677,38.60573831126081,37.10099526889807,36.75290211075677,47.16244648913716,42.183255139446324,33.47644158603582,48.16149833656199,33.37293623291306,35.236779060253056
64,4,1,2,1,4,1,0,1,50.11519905450937,43.23923335047709,53.47038194378966,48.23506866845364,42.17506453179717,47.946312340446134,48.91248359942713,43.379258596534704,47.545443596366866,43.420545516249234,45.425091944310985,42.27188546355614,38.12946654410185,38.59484673966463,37.25992756427888,44.166205146404565,31.87594271178048,40.23168352593502,38.43584538421894,32.347143853521274,32.573527190573884,39.705094654305015,38.559904169913594,33.08173846926159,51.321877691362886,47.015264116944095,43.17554813167646,44.90150694253097,45.2660370646744,37.973379065660524,44.285342179028504,41.81928652855221,42.53640317950404
65,4,2,0,2,1,1,0,1,52.03533668904523,44.349047434223195,45.742504344926324,45.75391984154804,45.992745805354254,42.06391438060208,43.51436963627768,36.67359131397353,41.87077723921154,39.98371932353788,44.7151531254906,36.58793068704197,37.82478356562122,42.65509445934294,33.69560942994977,46.325246614650894,29.992032114434686,37.46156366001151,37.861728799111816,30.970734608631727,32.40444755766825,37.100664334038704,31.68915675749339,26.552299924921257,43.16567378510742,41.991001012869056,41.99523282928043,51.39527925508842,41.074707946224066,39.54602167613628,47.123884268064934,44.90581755653954,45.51994425469492
66,5,1,2,2,2,0,1,0,52.93229845841471,44.02495215339447,50.039862875468756,55.386478404236236,43.029657933559065,50.816282763273925,55.69011651777734,45.40556650784523,41.015722302621334,40.92492967008869,37.84947759907988,39.31766907574405,42.86257766387626,40.87627027866296,44.927575622518155,45.0838939013849,38.08517170721704,38.848342900027,39.17385537115418,32.973581699115606,40.36999411389045,41.03281727330415,32.45530519611675,29.342020516905063,48.178534739144375,43.389605003332605,48.619884921717066,52.17533943269895,47.7436381882305,48.0282603914048,49.86973810836196,40.828130578654445,44.07160132593307
67,2,0,1,1,3,3,1,0,44.371042545621705,42.91346420254206,45.83147470659612,38.76733362936068,42.422026425075885,45.079811080155245,46.65386425572914,38.83503131911829,44.602970392143945,40.9173900874959,36.888165317006745,36.251267759159624,42.4802042780737,31.22301372968397,34.28709242669181,40.51293870420692,27.36726362979535,34.45175153965164,37.53770251221333,34.5902790554659,32.823657196538306,36.111368007481104,31.97449653931935,27.868852456209776,38.78172565582707,38.07432803236994,47.672697547123505,40.862956195406085,43.78443843140758,40.48813097257656,40.48924612279229,38.884198341716925,38.53542628490531
68,4,1,0,2,1,3,0,0,47.67126557467405,48.459531878351385,44.31044063117108,49.885368695312714,39.53212550200015,43.18099315120702,51.23429611204038,49.90508327486047,48.79557675746428,45.939337584657046,45.864356174688496,47.0615012316321,41.09081396387927,46.019279342427154,44.39007265966295,43.77551467590528,38.88366343351804,30.894410299491806,40.12489363409264,29.13758875944039,34.3040062225535,43.395199709004544,36.27916654188095,35.53475615216443,46.44763103435859,40.719993433699344,48.46203942442282,49.21626656353383,40.49092183585812,35.737016358353166,50.80467643261927,46.61461927594838,45.56764633213275
69,6,2,2,2,4,2,1,1,50.22731316450227,52.37544424143936,54.419411080648615,54.39956828731685,47.76465447780166,54.823617832128605,56.66119454015909,52.1277406494443,51.51928988121141,48.297970716459254,47.62589292107901,53.28818954877971,50.83161879505653,44.760818997737125,45.4304524345158,50.99281462517309,38.06761281351638,40.55536180457487,42.322845446128014,36.59240288109895,43.39238546964202,49.91471411207269,37.256784700010684,38.13670740195865,50.05105081076061,50.80208096600418,53.911808324325136,54.452420885498164,45.09292960391492,41.211893454835185,52.66612773103453,51.87785481513144,52.569356181722185
70,5,1,2,1,4,3,1,1,50.614842845044,48.51141545628474,57.230158608741824,60.45401718947453,48.54643762956113,47.63687912891382,47.16607826368613,47.30864140372953,45.1439229994835,44.932318082862395,51.8045082312541,51.02303579671959,43.742255803568256,46.368878089628055,40.19011517234688,45.52967197081462,37.86438689606941,44.279370071984395,38.830703168556674,37.818875790532296,31.13102427536675,45.738598678044674,37.221170803947025,33.15607156275175,50.43008927809776,42.56713233520501,43.659279394528845,54.90627441949098,53.29160416900748,45.33021829775662,50.405892178803384,47.599870506865074,51.14602650396254
71,1,1,1,1,2,4,1,1,44.26658865840237,44.26187046382075,45.02406217194374,46.95622444974298,36.073636481485515,39.54946672158513,46.95944132965086,35.33256726483491,44.5177143448267,41.201155363074456,38.723458873679114,37.59247170485194,44.24291063031171,40.867884308430064,33.265347542130534,39.92596418802064,30.468294368749934,40.80632730334167,27.99072909811626,30.787083729601864,36.74301872068607,40.021504706720506,33.374494477716866,36.122417969659914,38.061792071022374,40.55250075965645,41.36486386538592,46.74845995003714,42.746770381184156,38.50564658490603,42.978772154658884,41.3004230013404,39.77182468119784
